-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0
-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0
-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0
-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0
-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0
-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0
-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0
-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0
-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0
-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0
